nomor_pohon,barcode_pohon,jenis_pohon,nomor_petak,luas_petak,nomor_jalur,arah_jalur,panjang_jalur,status_pohon, monitoring ,icon,Longitude,Latitude, panjang_pohon ,pangkal_pohon,ujung_pohon,rata_rata_pohon, volume_pohon ,no_produk,image1,image2
3579,1904A09SMLJ0000000000136595,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8038403,2.099595333,0,0,0,0,0,0,media/,media/
3581,1904A09SMLJ0000000000136616,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8039472,2.099424113,0,0,0,0,0,0,media/,media/
3582,1904A09SMLJ0000000000136596,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8039832,2.099387929,0,0,0,0,0,0,media/,media/
3587,1904A09SMLJ0000000000136597,Keruing,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8039526,2.098922003,0,0,0,0,0,0,media/,media/
3588,1904A09SMLJ0000000000136617,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8039526,2.098813437,0,0,0,0,0,0,media/,media/
3593,1904A09SMLJ0000000000136618,Meranti Merah,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80392,2.098511639,0,0,0,0,0,0,media/,media/
3594,1904A09SMLJ0000000000136598,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8038301,2.098511627,0,0,0,0,0,0,media/,media/
3596,1904A09SMLJ0000000000136619,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8037958,2.098292352,0,0,0,0,0,0,media/,media/
3600,1904A09SMLJ0000000000136599,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8038173,2.097839117,0,0,0,0,0,0,media/,media/
3603,1904A09SMLJ0000000000136620,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80387,2.097705215,0,0,0,0,0,0,media/,media/
3605,1904A09SMLJ0000000000136600,Meranti Kuning,X-19,70,42,SELATAN,743,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.803888,2.09756951,0,0,0,0,0,0,media/,media/
3618,1904A09SMLJ0000000000136638,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042067,2.098005838,0,0,0,0,0,0,media/,media/
3619,1904A09SMLJ0000000000136639,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8041617,2.098060115,0,0,0,0,0,0,media/,media/
3623,1904A09SMLJ0000000000136576,Meranti Merah,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042213,2.098581399,0,0,0,0,0,0,media/,media/
3628,1904A09SMLJ0000000000136577,Meranti Merah,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042307,2.098809511,0,0,0,0,0,0,media/,media/
3631,1904A09SMLJ0000000000136640,Meranti Merah,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042374,2.099205425,0,0,0,0,0,0,media/,media/
3632,1904A09SMLJ0000000000136548,Meranti Merah,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8041572,2.099407178,0,0,0,0,0,0,media/,media/
3639,1904A09SMLJ0000000000136578,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042276,2.099775601,0,0,0,0,0,0,media/,media/
3640,1904A09SMLJ0000000000136549,Meranti Merah,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042096,2.099857023,0,0,0,0,0,0,media/,media/
3651,1904A09SMLJ0000000000136579,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.804302,2.100343001,0,0,0,0,0,0,media/,media/
3652,1904A09SMLJ0000000000136550,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8041761,2.100478692,0,0,0,0,0,0,media/,media/
3654,1904A09SMLJ0000000000136551,Meranti Merah,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042939,2.100798086,0,0,0,0,0,0,media/,media/
3658,1904A09SMLJ0000000000136552,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.804276,2.101014096,0,0,0,0,0,0,media/,media/
3659,1904A09SMLJ0000000000136553,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042401,2.101023139,0,0,0,0,0,0,media/,media/
3660,1904A09SMLJ0000000000136573,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042137,2.101086395,0,0,0,0,0,0,media/,media/
3671,1904A09SMLJ0000000000136572,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8043296,2.102132865,0,0,0,0,0,0,media/,media/
3674,1904A09SMLJ0000000000136554,Bangkirai,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8043691,2.102262147,0,0,0,0,0,0,media/,media/
3676,1904A09SMLJ0000000000136555,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.804378,2.10235262,0,0,0,0,0,0,media/,media/
3692,1904A09SMLJ0000000000136556,Meranti Kuning,X-19,70,43,UTARA,724,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8043236,2.102973634,0,0,0,0,0,0,media/,media/
3714,1904A09SMLJ0000000000136605,Meranti Merah,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8045821,2.102060368,0,0,0,0,0,0,media/,media/
3725,1904A09SMLJ0000000000136606,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8044459,2.10130949,0,0,0,0,0,0,media/,media/
3732,1904A09SMLJ0000000000136607,Bangkirai,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8045266,2.100844381,0,0,0,0,0,0,media/,media/
3740,1904A09SMLJ0000000000136608,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.804506,2.100187142,0,0,0,0,0,0,media/,media/
3746,1904A09SMLJ0000000000136609,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8045439,2.099889176,0,0,0,0,0,0,media/,media/
3752,1904A09SMLJ0000000000136583,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8044558,2.09969914,0,0,0,0,0,0,media/,media/
3754,1904A09SMLJ0000000000136584,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8044756,2.099619751,0,0,0,0,0,0,media/,media/
3755,1904A09SMLJ0000000000136585,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8044846,2.099565469,0,0,0,0,0,0,media/,media/
3759,1904A09SMLJ0000000000136586,Jambu-jambu,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8044595,2.099376428,0,0,0,0,0,0,media/,media/
3765,1904A09SMLJ0000000000136587,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8043925,2.09913644,0,0,0,0,0,0,media/,media/
3773,1904A09SMLJ0000000000136588,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8043932,2.098921561,0,0,0,0,0,0,media/,media/
3780,1904A09SMLJ0000000000136589,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8044521,2.098604911,0,0,0,0,0,0,media/,media/
3782,1904A09SMLJ0000000000136590,Meranti Kuning,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8044179,2.098532768,0,0,0,0,0,0,media/,media/
3795,1904A09SMLJ0000000000136591,Bangkirai,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8042967,2.097790428,0,0,0,0,0,0,media/,media/
3805,1904A09SMLJ0000000000136610,Meranti Merah,X-19,70,44,SELATAN,687,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8043492,2.097421737,0,0,0,0,0,0,media/,media/
3812,1904A09SMLJ0000000000136633,Nyatoh,X-19,70,45,UTARA,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8045471,2.09779552,0,0,0,0,0,0,media/,media/
3840,1904A09SMLJ0000000000136574,Meranti Kuning,X-19,70,45,UTARA,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8047968,2.101589662,0,0,0,0,0,0,media/,media/
3843,1904A09SMLJ0000000000136575,Meranti Merah,X-19,70,45,UTARA,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8048174,2.102777066,0,0,0,0,0,0,media/,media/
3854,1904A09SMLJ0000000000136634,Keruing,X-19,70,46,SELATAN,579,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8047536,2.100197887,0,0,0,0,0,0,media/,media/
3856,1904A09SMLJ0000000000136626,Meranti Kuning,X-19,70,46,SELATAN,579,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8047698,2.099920442,0,0,0,0,0,0,media/,media/
3865,1904A09SMLJ0000000000136621,Bangkirai,X-19,70,46,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8045722,2.098413089,0,0,0,0,0,0,media/,media/
3873,1904A09SMLJ0000000000136622,Meranti Merah,X-19,70,46,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80474,2.09786872,0,0,0,0,0,0,media/,media/
6,1904A09SMLJ0000000000136700,Meranti Merah,X-20,58,1,UTARA,636,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8049584,2.098057478,0,0,0,0,0,0,media/,media/
16,1904A09SMLJ0000000000136625,Meranti Kuning,X-20,58,1,UTARA,636,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8048726,2.098974087,0,0,0,0,0,0,media/,media/
37,1904A09SMLJ0000000000136624,Meranti Kuning,X-20,58,1,UTARA,636,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8049711,2.100747302,0,0,0,0,0,0,media/,media/
68,1904A09SMLJ0000000000136623,Kenari,X-20,58,1,UTARA,636,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8049808,2.102411429,0,0,0,0,0,0,media/,media/
89,1904A09SMLJ0000000000136637,Meranti Merah,X-20,58,1,UTARA,636,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8049803,2.102642984,0,0,0,0,0,0,media/,media/
105,1904A09SMLJ0000000000136627,Meranti Kuning,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051823,2.10234363,0,0,0,0,0,0,media/,media/
113,1904A09SMLJ0000000000136628,Meranti Kuning,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051226,2.101533805,0,0,0,0,0,0,media/,media/
115,1904A09SMLJ0000000000136630,Meranti Kuning,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8050414,2.101304351,0,0,0,0,0,0,media/,media/
123,1904A09SMLJ0000000000136631,Meranti Merah,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051442,2.100796366,0,0,0,0,0,0,media/,media/
128,1904A09SMLJ0000000000136629,Jambu-jambu,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051758,2.100398042,0,0,0,0,0,0,media/,media/
155,1904A09SMLJ0000000000136641,Meranti Kuning,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805146,2.098884989,0,0,0,0,0,0,media/,media/
157,1904A09SMLJ0000000000136661,Bangkirai,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8050364,2.09887967,0,0,0,0,0,0,media/,media/
167,1904A09SMLJ0000000000136642,Meranti Merah,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051322,2.098498265,0,0,0,0,0,0,media/,media/
178,1904A09SMLJ0000000000136643,Meranti Kuning,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051111,2.098215584,0,0,0,0,0,0,media/,media/
180,1904A09SMLJ0000000000136664,Meranti Merah,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8050298,2.098142141,0,0,0,0,0,0,media/,media/
185,1904A09SMLJ0000000000136644,Meranti Kuning,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8050182,2.097569382,0,0,0,0,0,0,media/,media/
188,1904A09SMLJ0000000000136645,Meranti Merah,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8050272,2.097487959,0,0,0,0,0,0,media/,media/
189,1904A09SMLJ0000000000136646,Meranti Kuning,X-20,58,2,SELATAN,639,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8050272,2.097478912,0,0,0,0,0,0,media/,media/
210,1904A09SMLJ0000000000136681,Kenari,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053254,2.099150278,0,0,0,0,0,0,media/,media/
214,1904A09SMLJ0000000000136682,Bangkirai,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052404,2.0993266,0,0,0,0,0,0,media/,media/
225,1904A09SMLJ0000000000136683,Nyatoh,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052655,2.100058157,0,0,0,0,0,0,media/,media/
228,1904A09SMLJ0000000000136701,Bangkirai,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052199,2.100341226,0,0,0,0,0,0,media/,media/
245,1904A09SMLJ0000000000136703,Meranti Merah,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805286,2.101469633,0,0,0,0,0,0,media/,media/
247,1904A09SMLJ0000000000136704,Meranti Kuning,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052818,2.101504472,0,0,0,0,0,0,media/,media/
253,1904A09SMLJ0000000000136685,Meranti Merah,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053499,2.101900349,0,0,0,0,0,0,media/,media/
255,1904A09SMLJ0000000000136686,Meranti Merah,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053049,2.101936532,0,0,0,0,0,0,media/,media/
279,1904A09SMLJ0000000000136705,Meranti Kuning,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805262,2.10271278,0,0,0,0,0,0,media/,media/
283,1904A09SMLJ0000000000136687,Meranti Merah,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053152,2.103026118,0,0,0,0,0,0,media/,media/
284,1904A09SMLJ0000000000136706,Meranti Merah,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053602,2.103062313,0,0,0,0,0,0,media/,media/
287,1904A09SMLJ0000000000136688,Meranti Kuning,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053422,2.103134687,0,0,0,0,0,0,media/,media/
289,1904A09SMLJ0000000000136707,Meranti Merah,X-20,58,3,UTARA,657,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052988,2.103169013,0,0,0,0,0,0,media/,media/
291,1904A09SMLJ0000000000136652,Meranti Kuning,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8055073,2.103358075,0,0,0,0,0,0,media/,media/
297,1904A09SMLJ0000000000136672,Meranti Kuning,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054989,2.10276658,0,0,0,0,0,0,media/,media/
301,1904A09SMLJ0000000000136673,Jelutung,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054451,2.102489813,0,0,0,0,0,0,media/,media/
318,1904A09SMLJ0000000000136674,Meranti Merah,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054584,2.101212398,0,0,0,0,0,0,media/,media/
322,1904A09SMLJ0000000000136653,Bangkirai,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054318,2.100794795,0,0,0,0,0,0,media/,media/
327,1904A09SMLJ0000000000136675,Bangkirai,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8055137,2.100242838,0,0,0,0,0,0,media/,media/
328,1904A09SMLJ0000000000136654,Meranti Merah,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8055229,2.100244629,0,0,0,0,0,0,media/,media/
333,1904A09SMLJ0000000000136655,Nyatoh,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80546,2.10008327,0,0,0,0,0,0,media/,media/
335,1904A09SMLJ0000000000136676,Meranti Kuning,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054896,2.099917434,0,0,0,0,0,0,media/,media/
339,1904A09SMLJ0000000000136656,Meranti Kuning,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054539,2.099519972,0,0,0,0,0,0,media/,media/
342,1904A09SMLJ0000000000136677,Meranti Kuning,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053825,2.09915083,0,0,0,0,0,0,media/,media/
358,1904A09SMLJ0000000000136678,Meranti Merah,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054493,2.097984924,0,0,0,0,0,0,media/,media/
363,1904A09SMLJ0000000000136679,Nyatoh,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054228,2.097634161,0,0,0,0,0,0,media/,media/
364,1904A09SMLJ0000000000136657,Meranti Merah,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054678,2.097616072,0,0,0,0,0,0,media/,media/
365,1904A09SMLJ0000000000136658,Meranti Merah,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054498,2.097597976,0,0,0,0,0,0,media/,media/
368,1904A09SMLJ0000000000136660,Meranti Merah,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054769,2.097457445,0,0,0,0,0,0,media/,media/
369,1904A09SMLJ0000000000136659,Meranti Merah,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054859,2.097366975,0,0,0,0,0,0,media/,media/
370,1904A09SMLJ0000000000136680,Meranti Merah,X-20,58,4,SELATAN,667,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8055039,2.09735793,0,0,0,0,0,0,media/,media/
375,1904A09SMLJ0000000000136715,Bangkirai,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056724,2.097350414,0,0,0,0,0,0,media/,media/
378,1904A09SMLJ0000000000136716,Meranti Kuning,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056226,2.097587275,0,0,0,0,0,0,media/,media/
383,1904A09SMLJ0000000000136692,Meranti Merah,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056013,2.09793316,0,0,0,0,0,0,media/,media/
385,1904A09SMLJ0000000000136717,Bangkirai,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056518,2.098279789,0,0,0,0,0,0,media/,media/
400,1904A09SMLJ0000000000136693,Meranti Kuning,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056522,2.099194552,0,0,0,0,0,0,media/,media/
402,1904A09SMLJ0000000000136694,Meranti Kuning,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056792,2.099321216,0,0,0,0,0,0,media/,media/
411,1904A09SMLJ0000000000136718,Meranti Merah,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805719,2.100043935,0,0,0,0,0,0,media/,media/
419,1904A09SMLJ0000000000136695,Kempas,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8055777,2.100615583,0,0,0,0,0,0,media/,media/
422,1904A09SMLJ0000000000136719,Meranti Kuning,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056456,2.101057283,0,0,0,0,0,0,media/,media/
426,1904A09SMLJ0000000000136696,Meranti Kuning,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056362,2.101631438,0,0,0,0,0,0,media/,media/
427,1904A09SMLJ0000000000136697,Meranti Merah,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8055823,2.101640478,0,0,0,0,0,0,media/,media/
436,1904A09SMLJ0000000000136698,Meranti Kuning,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056851,2.102410867,0,0,0,0,0,0,media/,media/
448,1904A09SMLJ0000000000136699,Meranti Kuning,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057053,2.103028344,0,0,0,0,0,0,media/,media/
449,1904A09SMLJ0000000000136720,Meranti Kuning,X-20,58,5,UTARA,688,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056154,2.10303738,0,0,0,0,0,0,media/,media/
462,1904A09SMLJ0000000000136647,Meranti Merah,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058263,2.102004558,0,0,0,0,0,0,media/,media/
473,1904A09SMLJ0000000000136648,Mersawa,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058978,2.101579313,0,0,0,0,0,0,media/,media/
479,1904A09SMLJ0000000000136649,Meranti Merah,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058586,2.101019749,0,0,0,0,0,0,media/,media/
480,1904A09SMLJ0000000000136665,Meranti Kuning,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058046,2.101001648,0,0,0,0,0,0,media/,media/
492,1904A09SMLJ0000000000136666,Nyatoh,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058764,2.099697059,0,0,0,0,0,0,media/,media/
505,1904A09SMLJ0000000000136650,Meranti Merah,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058848,2.098920896,0,0,0,0,0,0,media/,media/
512,1904A09SMLJ0000000000136651,Bangkirai,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80589,2.098226721,0,0,0,0,0,0,media/,media/
516,1904A09SMLJ0000000000136667,Meranti Kuning,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058044,2.098047634,0,0,0,0,0,0,media/,media/
518,1904A09SMLJ0000000000136721,Nyatoh,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058853,2.09802955,0,0,0,0,0,0,media/,media/
520,1904A09SMLJ0000000000136668,Kempas,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058323,2.097989746,0,0,0,0,0,0,media/,media/
522,1904A09SMLJ0000000000136722,Meranti Kuning,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058696,2.097892626,0,0,0,0,0,0,media/,media/
529,1904A09SMLJ0000000000136723,Bangkirai,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058444,2.097630656,0,0,0,0,0,0,media/,media/
531,1904A09SMLJ0000000000136724,Meranti Kuning,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058782,2.097572281,0,0,0,0,0,0,media/,media/
533,1904A09SMLJ0000000000136725,Meranti Merah,X-20,58,6,SELATAN,693,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058512,2.097463712,0,0,0,0,0,0,media/,media/
542,1904A09SMLJ0000000000136778,Kenari,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060974,2.097782057,0,0,0,0,0,0,media/,media/
543,1904A09SMLJ0000000000136710,Meranti Merah,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060524,2.097836334,0,0,0,0,0,0,media/,media/
547,1904A09SMLJ0000000000145378,Meranti Merah,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8059822,2.098334823,0,0,0,0,0,0,media/,media/
548,1904A09SMLJ0000000000136779,Bangkirai,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8059999,2.098317683,0,0,0,0,0,0,media/,media/
551,1904A09SMLJ0000000000136712,Bangkirai,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060985,2.098513138,0,0,0,0,0,0,media/,media/
566,1904A09SMLJ0000000000136713,Bangkirai,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8061065,2.100881936,0,0,0,0,0,0,media/,media/
582,1904A09SMLJ0000000000136690,Meranti Kuning,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060443,2.101976737,0,0,0,0,0,0,media/,media/
600,1904A09SMLJ0000000000136691,Meranti Merah,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060425,2.102953207,0,0,0,0,0,0,media/,media/
605,1904A09SMLJ0000000000136714,Meranti Merah,X-20,58,7,UTARA,698,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060819,2.103416663,0,0,0,0,0,0,media/,media/
611,1904A09SMLJ0000000000136726,Meranti Kuning,X-20,58,8,SELATAN,697,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8062474,2.102817707,0,0,0,0,0,0,media/,media/
